name,category,geometry
Unnamed Location,mice,"POLYGON ((1.5391842 42.5113063, 1.53945 42.5112502, 1.5395677 42.511221, 1.539575 42.5112192, 1.5397179 42.5111841, 1.5398004 42.5113762, 1.5398654 42.5115186, 1.5398185 42.5115445, 1.5398052 42.5115518, 1.5396603 42.5116191, 1.5395303 42.5116394, 1.5394134 42.5116478, 1.5391622 42.5116448, 1.5391289 42.5116444, 1.5390934 42.5115792, 1.5391903 42.5115601, 1.5393094 42.511527, 1.5391842 42.5113063))"
Unnamed Location,mice,"POLYGON ((1.5374516 42.509955, 1.537542 42.5099613, 1.5377253 42.50997, 1.5377727 42.50996, 1.5377946 42.5099425, 1.5378215 42.5099115, 1.5378258 42.5098548, 1.5378139 42.5095344, 1.5377971 42.5094934, 1.5377632 42.5094694, 1.5377235 42.5094592, 1.5375374 42.5094475, 1.5374425 42.5094439, 1.5374437 42.5095092, 1.53745 42.5098671, 1.5374516 42.509955))"
Unnamed Location,mice,"POLYGON ((1.5381863 42.5089887, 1.5381838 42.5089159, 1.5381842 42.5088804, 1.5383083 42.5088805, 1.5383151 42.5089593, 1.5386668 42.5089562, 1.5386657 42.5093298, 1.5386522 42.5093619, 1.5386201 42.5093759, 1.5385835 42.5093809, 1.5385362 42.5093757, 1.5381962 42.5093438, 1.5381906 42.5093071, 1.5381863 42.5089887))"
Unnamed Location,mice,"POLYGON ((1.5380699 42.5101675, 1.5381663 42.5101729, 1.5387099 42.5102078, 1.5387978 42.5103861, 1.5384178 42.5105374, 1.5383849 42.5105697, 1.5381706 42.5106543, 1.538125 42.5106637, 1.5380837 42.510661, 1.538056 42.510652, 1.5380269 42.5106323, 1.5380147 42.5106085, 1.5380144 42.5106033, 1.5379905 42.5102355, 1.5379967 42.5102031, 1.5380152 42.5101822, 1.5380365 42.5101716, 1.5380699 42.5101675))"
Unnamed Location,mice,"POLYGON ((1.533455 42.5087037, 1.5339576 42.5087086, 1.5338926 42.50927, 1.5334619 42.5092442, 1.5333641 42.5090681, 1.533214 42.508798, 1.5332068 42.5087849, 1.5332132 42.5086878, 1.533455 42.5087037))"
Unnamed Location,mice,"POLYGON ((1.577839 42.5325617, 1.5777424 42.5324826, 1.5777129 42.5322277, 1.5786947 42.532316, 1.5787128 42.5326858, 1.577839 42.5325617))"
Unnamed Location,mice,"POLYGON ((1.5778577 42.5328839, 1.5786087 42.5329787, 1.5786785 42.5327277, 1.5778094 42.5325953, 1.5777633 42.5327273, 1.5778196 42.5327965, 1.5778738 42.5327969, 1.5778577 42.5328839))"
Unnamed Location,mice,"POLYGON ((1.5806472 42.5342436, 1.5804112 42.5343147, 1.5807304 42.5349077, 1.5812132 42.5350361, 1.5806472 42.5342436))"
Aparcament Comunal de Les Fonts,mice,"POLYGON ((1.5705648 42.5175924, 1.570759 42.5176976, 1.5709007 42.5177337, 1.5710353 42.5177357, 1.5710868 42.5177006, 1.5711119 42.5176437, 1.5710834 42.51758, 1.5710299 42.517536, 1.5706334 42.5175357, 1.5705648 42.5175924))"
Aparcament d'Engolasters,mice,"POLYGON ((1.5678504 42.5176066, 1.5679429 42.5176995, 1.5684685 42.5178432, 1.5685996 42.517585, 1.568221 42.5174748, 1.5680395 42.5174218, 1.5679966 42.5174755, 1.5678853 42.5175948, 1.5678504 42.5176066))"
El Pasture,mice,"POLYGON ((1.5293755 42.5093513, 1.5295423 42.5092034, 1.5295566 42.5091902, 1.529681 42.5092644, 1.5299635 42.5094304, 1.5302142 42.5094946, 1.5303657 42.5095081, 1.5306575 42.5095214, 1.5306573 42.5095563, 1.5306575 42.5095843, 1.5306364 42.5096041, 1.5305162 42.5097131, 1.5304512 42.5097712, 1.5300077 42.5097366, 1.5293755 42.5093513))"
Unnamed Location,mice,"POLYGON ((1.5418836 42.5107221, 1.5418775 42.5106446, 1.5418556 42.5103018, 1.5420002 42.5099099, 1.5422747 42.5099783, 1.5420824 42.5103642, 1.5420511 42.510425, 1.5420503 42.5104296, 1.5419945 42.5107295, 1.5419424 42.510726, 1.5419092 42.5107238, 1.5418836 42.5107221))"
Unnamed Location,mice,"POLYGON ((1.5201767 42.5065723, 1.5201942 42.5065484, 1.5201187 42.5064897, 1.5200676 42.5064729, 1.5200383 42.5064633, 1.5199504 42.5064587, 1.5198709 42.5064794, 1.5198136 42.50651, 1.5197498 42.5065613, 1.5197248 42.5066235, 1.5197245 42.5066639, 1.5197486 42.5067263, 1.5198257 42.5067948, 1.5199045 42.5068239, 1.5199655 42.5068409, 1.5200166 42.5068257, 1.52004 42.5068187, 1.5201242 42.5067374, 1.5201803 42.5066832, 1.5202456 42.5066137, 1.5201767 42.5065723))"
Unnamed Location,mice,"POLYGON ((1.5359372 42.5118687, 1.5359982 42.5118318, 1.535918 42.5117634, 1.5359602 42.5117401, 1.5360485 42.5116913, 1.5361195 42.5118147, 1.5361486 42.5118009, 1.5362797 42.5119679, 1.5363839 42.5120686, 1.5364629 42.5121237, 1.5364899 42.5121557, 1.5365011 42.5121889, 1.536501 42.5122058, 1.5364973 42.5122354, 1.5364915 42.5122478, 1.5364631 42.5122911, 1.5364399 42.5122729, 1.5359372 42.5118687))"
Unnamed Location,mice,"POLYGON ((1.4933298 42.5397834, 1.4935334 42.5397503, 1.4935238 42.5399074, 1.4933715 42.5399334, 1.4930925 42.5398531, 1.4929146 42.5397987, 1.4927687 42.5396995, 1.492493 42.5395034, 1.4924352 42.5394385, 1.4923358 42.539214, 1.49223 42.538992, 1.4921162 42.5388006, 1.4919383 42.5385655, 1.4916545 42.5382821, 1.4914397 42.5380116, 1.4913243 42.5377659, 1.4912137 42.5375379, 1.4913082 42.5374257, 1.4915647 42.5375284, 1.4916703 42.5377509, 1.4918857 42.5381952, 1.4920603 42.5384258, 1.4922054 42.538556, 1.4924253 42.5388835, 1.49255 42.5391257, 1.4926611 42.5394097, 1.4928969 42.5396452, 1.4933298 42.5397834))"
Unnamed Location,mice,"POLYGON ((1.57584 42.5343493, 1.5764949 42.5345241, 1.5765587 42.5343872, 1.5760506 42.5342372, 1.5759662 42.5342509, 1.5758825 42.5342646, 1.57584 42.5343493))"
Aparcament comunal El Trillà,mice,"POLYGON ((1.5246163 42.508696, 1.5246728 42.5086152, 1.5247732 42.5084716, 1.5251404 42.5085475, 1.5254201 42.5086052, 1.5254837 42.5086184, 1.5255145 42.5085432, 1.5255185 42.5085334, 1.5256458 42.5085601, 1.5261802 42.5086626, 1.5261972 42.5086238, 1.5262986 42.50865, 1.5264778 42.5086832, 1.526595 42.5086933, 1.5266977 42.508697, 1.5269163 42.508701, 1.5269167 42.5087456, 1.5269176 42.5088404, 1.5267647 42.5088374, 1.5264737 42.5088127, 1.5263436 42.5088997, 1.5261773 42.5088582, 1.5259963 42.5088127, 1.5258246 42.5088077, 1.525602 42.5088354, 1.5253298 42.5088453, 1.5249838 42.5087801, 1.5246163 42.508696))"
Parking l'Aigüeta,mice,"POLYGON ((1.5238849 42.5050215, 1.5239247 42.504946, 1.5243991 42.5050383, 1.5243577 42.5051404, 1.5243194 42.5052577, 1.5242938 42.5052886, 1.5241429 42.5051621, 1.5238849 42.5050215))"
Aparcament BPA,mice,"POLYGON ((1.5346327 42.5079961, 1.5345802 42.508054, 1.5344734 42.5081791, 1.5344246 42.5082317, 1.5345763 42.5082427, 1.5349724 42.5082696, 1.5352517 42.5082886, 1.5353759 42.5082971, 1.5354002 42.5080898, 1.5354066 42.5080353, 1.5346327 42.5079961))"
parking Heliport,mice,"POLYGON ((1.5191013 42.5463152, 1.5189653 42.5463172, 1.5188175 42.5463186, 1.5188005 42.5463373, 1.518795 42.5463685, 1.5188079 42.5464167, 1.5189623 42.5464093, 1.5192632 42.5463843, 1.5193805 42.5463771, 1.5193788 42.5463141, 1.5193621 42.5463115, 1.5192258 42.5463134, 1.5192161 42.5463217, 1.5192018 42.5463295, 1.519183 42.5463352, 1.5191628 42.5463372, 1.5191414 42.546335, 1.5191216 42.5463286, 1.5191099 42.5463222, 1.5191013 42.5463152))"
Unnamed Location,mice,"POLYGON ((1.5205479 42.5252612, 1.520576 42.5248669, 1.520568 42.5248105, 1.5204808 42.524685, 1.5203722 42.5248204, 1.5204057 42.5249509, 1.5204386 42.5250227, 1.5205479 42.5252612))"
parking garalla,mice,"POLYGON ((1.5138749 42.546509, 1.5139191 42.5463839, 1.5136886 42.5463053, 1.5136536 42.5464405, 1.5138749 42.546509))"
"Parking, Hotel Rutllan",mice,"POLYGON ((1.5131839 42.5480525, 1.5130367 42.5478922, 1.5131486 42.5477704, 1.513333 42.5478083, 1.5131839 42.5480525))"
Unnamed Location,mice,"POLYGON ((1.5178727 42.5459517, 1.5178004 42.5458133, 1.5183182 42.5457795, 1.5183678 42.5458798, 1.5181125 42.5459373, 1.5178727 42.5459517))"
Aparcament gratuït,mice,"POLYGON ((1.5207207 42.5456274, 1.520837 42.5454706, 1.5206567 42.5453815, 1.5206384 42.5453725, 1.5205129 42.5453104, 1.520448 42.5453901, 1.5203709 42.5454691, 1.5204568 42.5455112, 1.5205923 42.5455777, 1.5207207 42.5456274))"
Parc Central 2,mice,"POLYGON ((1.5259409 42.5078413, 1.5262872 42.5079379, 1.5266818 42.5072558, 1.5262987 42.5072211, 1.5259409 42.5078413))"
Unnamed Location,mice,"POLYGON ((1.5707694 42.5174505, 1.5707343 42.5173225, 1.5707661 42.5172408, 1.5707974 42.517223, 1.5708476 42.5172554, 1.5708803 42.5172927, 1.5709249 42.5173629, 1.57097 42.5174548, 1.5709058 42.5174527, 1.5708291 42.5174516, 1.5707694 42.5174505))"
Unnamed Location,mice,"POLYGON ((1.530195 42.5051472, 1.530759 42.505293, 1.5308434 42.5053318, 1.5309069 42.5054226, 1.5308637 42.5055611, 1.5307799 42.5056772, 1.5307624 42.505696, 1.5303274 42.5056045, 1.5300726 42.5055509, 1.5300421 42.5055243, 1.5301028 42.5053474, 1.529871 42.5052948, 1.5299226 42.5051496, 1.5301724 42.5051872, 1.530195 42.5051472))"
Unnamed Location,mice,"POLYGON ((1.527847 42.5049172, 1.5279027 42.5047709, 1.5279873 42.5047884, 1.5279645 42.5048459, 1.5284805 42.504952, 1.5283768 42.5052247, 1.5281386 42.5051753, 1.528191 42.505038, 1.5282099 42.5049907, 1.5281533 42.5049806, 1.527847 42.5049172))"
Unnamed Location,mice,"POLYGON ((1.5125555 42.5003249, 1.512432 42.5001662, 1.5130335 42.4999022, 1.5131358 42.5002391, 1.5129915 42.5002829, 1.5128659 42.500321, 1.5126366 42.5004289, 1.5126222 42.5004089, 1.5125555 42.5003249))"
Unnamed Location,mice,"POLYGON ((1.5148051 42.5024929, 1.5149854 42.5023484, 1.5153031 42.5026474, 1.5153539 42.5026962, 1.5154981 42.5028098, 1.515639 42.5029136, 1.5158526 42.5030194, 1.5161116 42.5031525, 1.5162201 42.5031811, 1.5163354 42.5032097, 1.5161914 42.5034178, 1.5160422 42.5033169, 1.5160061 42.5032753, 1.5158281 42.5031441, 1.5152377 42.5027803, 1.5148051 42.5024929))"
Unnamed Location,mice,"POLYGON ((1.5228883 42.5094354, 1.5228926 42.5094356, 1.522985 42.5094393, 1.5230321 42.5094425, 1.5231025 42.5094099, 1.5231555 42.5093791, 1.5231809 42.5093612, 1.5229108 42.509301, 1.5228409 42.5092868, 1.5227963 42.509246, 1.5228204 42.5091827, 1.5227613 42.5091665, 1.5228117 42.5090612, 1.5227897 42.5090242, 1.5225534 42.5091436, 1.5225039 42.5091727, 1.5224303 42.509216, 1.5225705 42.5092737, 1.5228883 42.5094354))"
Aparcament comunal Anti Cami Ral,mice,"POLYGON ((1.5124007 42.5018203, 1.5123681 42.5018158, 1.512288 42.5017573, 1.5124655 42.5016282, 1.5122633 42.5014724, 1.5125765 42.5012653, 1.5128583 42.5016017, 1.5127853 42.5016358, 1.5127363 42.5016585, 1.5127649 42.5016955, 1.5124665 42.5018227, 1.5124007 42.5018203))"
Aparcament comunal Dr. Mitjavila,mice,"POLYGON ((1.5331441 42.5108375, 1.5333067 42.5105993, 1.5335049 42.5107293, 1.5335595 42.5107834, 1.5336409 42.5108602, 1.533699 42.5109364, 1.5337159 42.5109586, 1.5335944 42.5110428, 1.5331441 42.5108375))"
Unnamed Location,mice,"POLYGON ((1.5419598 42.5087316, 1.5420309 42.5084984, 1.5420537 42.5084488, 1.5420262 42.5084427, 1.5419014 42.5084232, 1.5416924 42.5083905, 1.5416121 42.5083796, 1.5415433 42.5086332, 1.5415347 42.5086649, 1.5416435 42.5086825, 1.5418548 42.5087153, 1.5418614 42.5087163, 1.5419598 42.5087316))"
Unnamed Location,mice,"POLYGON ((1.5410273 42.5116351, 1.5409164 42.5114695, 1.5410506 42.5113651, 1.5412097 42.5116147, 1.5411242 42.5116175, 1.5410273 42.5116351))"
Unnamed Location,mice,"POLYGON ((1.5395386 42.5121647, 1.5395263 42.512096, 1.5395188 42.5120545, 1.5394137 42.5120526, 1.5394025 42.5119964, 1.5393981 42.511971, 1.5393904 42.5119272, 1.5395306 42.5118998, 1.5396787 42.5117858, 1.5398232 42.5117648, 1.5398329 42.5117804, 1.5399201 42.5119205, 1.5399242 42.5119304, 1.5399309 42.5119467, 1.5399601 42.5120174, 1.5396566 42.5121476, 1.5395386 42.5121647))"
Unnamed Location,mice,"POLYGON ((1.5378245 42.5132608, 1.5377035 42.5132006, 1.5379258 42.5130883, 1.5379575 42.5131304, 1.5380096 42.5131738, 1.5380461 42.513196, 1.5379277 42.5133129, 1.5379225 42.5133181, 1.5378245 42.5132608))"
Unnamed Location,mice,"POLYGON ((1.4953557 42.4935876, 1.4950863 42.493436, 1.4949617 42.4936425, 1.4952534 42.4937179, 1.4953557 42.4935876))"
Unnamed Location,mice,"POLYGON ((1.5306643 42.5000411, 1.5306226 42.4999323, 1.530484 42.4998032, 1.5303594 42.4996916, 1.530235 42.499657, 1.5301981 42.4997933, 1.5304206 42.4999237, 1.5305574 42.4999934, 1.5306643 42.5000411))"
Unnamed Location,mice,"POLYGON ((1.5306053 42.5001329, 1.5305285 42.5001222, 1.5304073 42.5001427, 1.5304208 42.5001868, 1.5304473 42.5002731, 1.5304611 42.5002975, 1.5305152 42.5003929, 1.5305608 42.5004626, 1.5306175 42.500424, 1.5306231 42.5003404, 1.5306186 42.5002042, 1.5306053 42.5001329))"
Unnamed Location,mice,"POLYGON ((1.530482 42.4985542, 1.5306935 42.4989336, 1.5308124 42.4988798, 1.5308355 42.4988393, 1.5308202 42.4987908, 1.5308155 42.4987688, 1.5307887 42.4986969, 1.5307761 42.4986783, 1.5307132 42.4986273, 1.5306833 42.498611, 1.5306157 42.4985809, 1.5305889 42.4985704, 1.530482 42.4985542))"
Unnamed Location,mice,"POLYGON ((1.4923442 42.4846818, 1.4922781 42.484657, 1.4922679 42.4845789, 1.492378 42.4845922, 1.4925606 42.484698, 1.4925161 42.4847193, 1.4923442 42.4846818))"
Unnamed Location,mice,"POLYGON ((1.5013115 42.4698311, 1.5012845 42.46985, 1.5012578 42.4698687, 1.5012914 42.4699903, 1.5013584 42.4700635, 1.5014268 42.4700893, 1.5015086 42.4700972, 1.5016012 42.4700922, 1.501691 42.4700804, 1.5017245 42.4700742, 1.5017554 42.4700685, 1.5015435 42.4699834, 1.5014027 42.4699191, 1.5013537 42.4698718, 1.5013115 42.4698311))"
Unnamed Location,mice,"POLYGON ((1.516324 42.5328644, 1.5164555 42.5328911, 1.5164702 42.5328358, 1.5164702 42.532728, 1.5165064 42.5326608, 1.5165131 42.5326282, 1.5165037 42.5325897, 1.5163643 42.5326055, 1.5163437 42.5327379, 1.516324 42.5328644))"
Parking Aleix,mice,"POLYGON ((1.538993 42.5081254, 1.5394019 42.50819, 1.5394425 42.5081799, 1.5394704 42.5081491, 1.5394969 42.5079611, 1.5394877 42.5079219, 1.5394491 42.5078897, 1.5394029 42.5078781, 1.5390345 42.507864, 1.538993 42.5081254))"
Unnamed Location,mice,"POLYGON ((1.5428323 42.5132163, 1.5428283 42.5131437, 1.5428182 42.5129628, 1.5428185 42.5129359, 1.5428105 42.5128028, 1.5428993 42.5127907, 1.5429252 42.5127872, 1.5430392 42.5127567, 1.5431111 42.5127257, 1.5431519 42.5126973, 1.5431938 42.512668, 1.5432022 42.5125859, 1.543218 42.5125481, 1.5432322 42.5125353, 1.5432581 42.5125119, 1.5432869 42.5124982, 1.5432973 42.5125394, 1.5433085 42.5125838, 1.5433004 42.5126094, 1.5433124 42.5126512, 1.5433928 42.5128507, 1.543446 42.5129944, 1.5434553 42.5130215, 1.5434527 42.5130899, 1.5434339 42.5131262, 1.5433976 42.5131594, 1.5433542 42.5131822, 1.543308 42.5132006, 1.543244 42.5132173, 1.5431771 42.5132233, 1.5431189 42.513227, 1.543052 42.5132265, 1.5428323 42.5132163))"
Unnamed Location,mice,"POLYGON ((1.5484362 42.5078799, 1.5483161 42.5075964, 1.5484151 42.507454, 1.5485514 42.5073044, 1.5487305 42.507352, 1.5485632 42.5076147, 1.5484362 42.5078799))"
Unnamed Location,mice,"POLYGON ((1.5204385 42.5050388, 1.5203307 42.5050231, 1.5202614 42.5050131, 1.5202946 42.5048876, 1.5204001 42.5044885, 1.5204536 42.5045097, 1.5204948 42.5045261, 1.5211697 42.5048307, 1.5211273 42.5050013, 1.5207538 42.5049541, 1.5207346 42.5050156, 1.5204575 42.5049798, 1.5204385 42.5050388))"
Unnamed Location,mice,"POLYGON ((1.5140048 42.5438373, 1.5136688 42.5436597, 1.5137538 42.5436016, 1.5138591 42.5431835, 1.5140346 42.5432091, 1.5140927 42.5432426, 1.5141303 42.5432481, 1.514198 42.5433313, 1.514114 42.5437287, 1.5140766 42.543794, 1.5140416 42.5438233, 1.5140048 42.5438373))"
Parking Cal Silvino,mice,"POLYGON ((1.5160144 42.5465648, 1.5161371 42.5466955, 1.5164611 42.5465162, 1.5163266 42.5463855, 1.5160144 42.5465648))"
Unnamed Location,mice,"POLYGON ((1.5163266 42.5463855, 1.5165 42.5462844, 1.5165924 42.546379, 1.5167838 42.5462776, 1.5166899 42.5461814, 1.5168237 42.5461053, 1.5169647 42.5462568, 1.5164611 42.5465162, 1.5163266 42.5463855))"
Parking Anyós Park,mice,"POLYGON ((1.5236198 42.5329523, 1.5236066 42.532874, 1.523565 42.5326279, 1.5237269 42.5325569, 1.5237694 42.5326236, 1.5238426 42.532613, 1.5239043 42.5326705, 1.5237825 42.5326808, 1.5237698 42.5326819, 1.5238146 42.5329366, 1.5236198 42.5329523))"
Unnamed Location,mice,"POLYGON ((1.5163574 42.5067892, 1.5164979 42.5068455, 1.5167624 42.5069192, 1.5170031 42.5069525, 1.5170219 42.5069728, 1.5170401 42.5069816, 1.5170477 42.5069853, 1.5170773 42.5069915, 1.5171103 42.5069891, 1.5171452 42.5069798, 1.5171603 42.5069703, 1.5172767 42.5069903, 1.5172822 42.5069393, 1.5172881 42.5068856, 1.5171546 42.5068848, 1.5171432 42.5067907, 1.5170306 42.5067924, 1.516917 42.5067835, 1.516808 42.5067669, 1.5167091 42.5067429, 1.5166229 42.5067155, 1.5165424 42.506691, 1.516422 42.5066478, 1.5163476 42.5067562, 1.5163574 42.5067892))"
Aparcament Comunal,mice,"POLYGON ((1.5707452 42.5291742, 1.5711913 42.5294886, 1.5705702 42.5298812, 1.5702449 42.5296421, 1.5703328 42.5295807, 1.5702732 42.5295186, 1.5705897 42.5293296, 1.5706862 42.5292251, 1.5707452 42.5291742))"
Aparcament Valira,mice,"POLYGON ((1.532974 42.5092099, 1.53316 42.5091318, 1.5333641 42.5090681, 1.5334619 42.5092442, 1.5338926 42.50927, 1.53386 42.5094329, 1.5338045 42.5095913, 1.5337682 42.5096625, 1.5337562 42.509707, 1.5337368 42.5097231, 1.5336958 42.5097337, 1.5336571 42.5097391, 1.5335943 42.5097551, 1.5335315 42.5097783, 1.5334084 42.5097533, 1.5331741 42.509691, 1.5329833 42.5096536, 1.5327998 42.5096429, 1.5326863 42.5096358, 1.5325824 42.5096145, 1.5324448 42.5095878, 1.5323444 42.5095693, 1.5323808 42.5095521, 1.5325536 42.5094862, 1.5328715 42.5093254, 1.532974 42.5092099))"
Unnamed Location,mice,"POLYGON ((1.536495 42.5104798, 1.5365358 42.5101336, 1.5365358 42.5101033, 1.5365213 42.5100837, 1.5364996 42.5100695, 1.5364658 42.5100606, 1.536456 42.5100599, 1.5363401 42.5100519, 1.5362423 42.5100452, 1.5362056 42.5100426, 1.5354181 42.5099882, 1.5354026 42.5099888, 1.5353819 42.5099896, 1.5353645 42.5099976, 1.53535 42.5100089, 1.5353379 42.5100303, 1.5353283 42.5100552, 1.5353268 42.5100776, 1.5352947 42.510358, 1.5352872 42.5104237, 1.5352872 42.5104469, 1.5352945 42.5104718, 1.5353162 42.5104896, 1.5353476 42.5104967, 1.5354055 42.5105003, 1.5363736 42.5105574, 1.5364151 42.5105575, 1.5364489 42.5105534, 1.5364761 42.5105344, 1.5364912 42.5105076, 1.536495 42.5104798))"
Unnamed Location,mice,"POLYGON ((1.5020529 42.4995919, 1.5017565 42.4993762, 1.5016956 42.4992836, 1.5017057 42.4991937, 1.5021461 42.4994245, 1.5020529 42.4995919))"
Unnamed Location,mice,"POLYGON ((1.5000815 42.4971157, 1.5001609 42.4969264, 1.5003659 42.4969509, 1.5005524 42.4969278, 1.5009198 42.496827, 1.5010565 42.4971211, 1.5007887 42.4971878, 1.5005838 42.4971973, 1.5004237 42.4971813, 1.5003252 42.4971715, 1.5000815 42.4971157))"
Unnamed Location,mice,"POLYGON ((1.5802826 42.5350006, 1.5804462 42.5349275, 1.5805173 42.535058, 1.580693 42.5352467, 1.5805495 42.5353386, 1.5803818 42.5351163, 1.5803282 42.5350204, 1.5802826 42.5350006))"
Unnamed Location,mice,"POLYGON ((1.5182009 42.5332347, 1.518311 42.5332074, 1.5181904 42.5329619, 1.5180075 42.5329333, 1.5179882 42.532981, 1.5179706 42.5330247, 1.5180418 42.5330466, 1.5182009 42.5332347))"
Unnamed Location,mice,"POLYGON ((1.4991553 42.4977225, 1.4995308 42.4978807, 1.4996676 42.497681, 1.4994825 42.4976078, 1.4992733 42.4975603, 1.4991553 42.4977225))"
Unnamed Location,mice,"POLYGON ((1.5319521 42.5129736, 1.5319779 42.5129375, 1.5320302 42.5128159, 1.5321307 42.5126162, 1.5324258 42.5126997, 1.5322907 42.5129605, 1.5321388 42.5130181, 1.5320031 42.5129865, 1.5319521 42.5129736))"
Unnamed Location,mice,"POLYGON ((1.5722654 42.5223312, 1.5722099 42.5223011, 1.5721822 42.5222626, 1.5721642 42.5222302, 1.5721642 42.5221773, 1.5721708 42.5221448, 1.5721789 42.5221063, 1.5722083 42.5220678, 1.572254 42.5220294, 1.5723875 42.5220263, 1.5724269 42.522033, 1.572378 42.5222542, 1.5724547 42.5223083, 1.5724547 42.522354, 1.5723731 42.5223613, 1.5723437 42.5223107, 1.5722654 42.5223312))"
Aparcament clients Motocard,mice,"POLYGON ((1.533319 42.5062251, 1.533616 42.5062914, 1.5337548 42.5063163, 1.5337585 42.5062883, 1.5337622 42.5062095, 1.5337446 42.5061505, 1.5337035 42.5061174, 1.533647 42.5060898, 1.5335386 42.5060499, 1.5333317 42.5059799, 1.5331131 42.5059078, 1.5330984 42.5058653, 1.5327524 42.5057713, 1.5326692 42.5059384, 1.5327155 42.5059497, 1.5333719 42.5060793, 1.533319 42.5062251))"
Unnamed Location,mice,"POLYGON ((1.5678306 42.5175839, 1.5678772 42.5175829, 1.5679809 42.5174687, 1.5680248 42.5174149, 1.5677983 42.5173067, 1.5677129 42.5173973, 1.5678306 42.5175839))"
Unnamed Location,mice,"POLYGON ((1.5778336 42.5356483, 1.5778154 42.5354533, 1.5783468 42.5354626, 1.5783992 42.5356597, 1.578115 42.5356542, 1.5778336 42.5356483))"
Unnamed Location,mice,"POLYGON ((1.5747876 42.5313189, 1.5747759 42.531387, 1.5747309 42.531454, 1.5746611 42.5314806, 1.5746584 42.5315621, 1.5745169 42.5317921, 1.5745743 42.5318082, 1.5745278 42.5319119, 1.5749744 42.5320337, 1.5753463 42.5321203, 1.5754802 42.5320934, 1.5754208 42.5318901, 1.5753174 42.5318323, 1.5752034 42.5317686, 1.5751038 42.5317128, 1.5749791 42.5316431, 1.5748778 42.5315865, 1.574844 42.5315676, 1.5748521 42.5315386, 1.5749062 42.5313454, 1.5747876 42.5313189))"
Unnamed Location,mice,"POLYGON ((1.5520437 42.5045951, 1.5522195 42.5046446, 1.5524722 42.5042461, 1.5524893 42.5042192, 1.5525091 42.5041401, 1.5524084 42.5041129, 1.5523342 42.5041487, 1.5520437 42.5045951))"
Unnamed Location,mice,"POLYGON ((1.524125 42.5475239, 1.5242227 42.5473228, 1.5245645 42.547424, 1.524596 42.5474382, 1.5246102 42.5474667, 1.5246072 42.5475146, 1.524412 42.5475962, 1.5243927 42.547597, 1.524125 42.5475239))"
Unnamed Location,mice,"POLYGON ((1.5251585 42.5461747, 1.5249992 42.5462555, 1.524916 42.5463038, 1.5248913 42.546339, 1.5248983 42.5463716, 1.5249762 42.5464524, 1.5252965 42.5463038, 1.5252735 42.5461121, 1.5252558 42.5460848, 1.5252062 42.5460926, 1.5251886 42.5461434, 1.5251585 42.5461747))"
Unnamed Location,mice,"POLYGON ((1.5160553 42.5449867, 1.5160492 42.545143, 1.5160022 42.545171, 1.5161455 42.5452993, 1.5161953 42.5452659, 1.5163416 42.5453889, 1.5163596 42.5454082, 1.5156679 42.5458656, 1.5154369 42.5456727, 1.5154199 42.5456852, 1.515651 42.5458758, 1.515517 42.5459666, 1.5152381 42.5458316, 1.5152767 42.5456943, 1.5153028 42.545625, 1.515346 42.5456591, 1.5153845 42.5456307, 1.5153229 42.545583, 1.5154523 42.5453844, 1.5155201 42.545314, 1.5158343 42.5451154, 1.5160553 42.5449867))"
Unnamed Location,mice,"POLYGON ((1.5170114 42.5433212, 1.5170866 42.5431794, 1.517154 42.543199, 1.517164 42.5433815, 1.5171242 42.5433693, 1.5171308 42.543353, 1.5170114 42.5433212))"
Unnamed Location,mice,"POLYGON ((1.516095 42.543566, 1.5158866 42.5432992, 1.5157583 42.5433245, 1.5157367 42.5433591, 1.5158307 42.5436146, 1.5158777 42.5436025, 1.5160238 42.5436146, 1.516095 42.543566))"
Unnamed Location,mice,"POLYGON ((1.5142769 42.547354, 1.5143933 42.5472079, 1.5144352 42.5472178, 1.5144478 42.547261, 1.5144712 42.5473086, 1.5144947 42.5473463, 1.514493 42.5473946, 1.5142769 42.547354))"
Unnamed Location,mice,"POLYGON ((1.5317219 42.5091737, 1.5316965 42.5093205, 1.5317067 42.5093378, 1.5319825 42.5094427, 1.5322642 42.5095368, 1.5323867 42.5094948, 1.5326261 42.5094077, 1.5327764 42.5093259, 1.5329311 42.5092259, 1.5328427 42.5091137, 1.5325328 42.5090887, 1.5325618 42.5088934, 1.5323985 42.5088805, 1.5323261 42.5088748, 1.5322635 42.5088699, 1.5321874 42.5093336, 1.5320724 42.5093242, 1.5320747 42.5093071, 1.5318625 42.5092419, 1.5318695 42.5091866, 1.5317219 42.5091737))"
Unnamed Location,mice,"POLYGON ((1.5282514 42.5078734, 1.5279408 42.5073749, 1.5280223 42.5073911, 1.5281336 42.5074262, 1.5282176 42.5074655, 1.5282728 42.5075071, 1.5283216 42.5075521, 1.5283793 42.5076121, 1.5285199 42.5077701, 1.5282514 42.5078734))"
